link,name,price,city
https://www.google.com/travel/hotels/Marrakesh/entity/ChgI-6P726fVtqzuARoLL2cvMXRtYnhncHkQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CBgQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQiwM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hotel Al Kabir,415,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcItcCu-4C_xcspGgsvZy8xdGQyajd0NhAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CC4QyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQiwM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hivernage Hotel & Spa,1557,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoI-9Xp1YD2p-WqARoNL2cvMTFjbmJ3cHRzdxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CEQQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQiwM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Ennakhil - Hotel & Spa,1122,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIyMWLo6ybvePbARoLL2cvMXRfaF9iZjYQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CFoQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQiwM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Dellarosa Hotel Suites & Spa,803,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkI24a6i-Or1LgGGg0vZy8xMWI1d25oOWh4EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CHAQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQiwM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Gardens of the Palmeraie,None,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIhOmIyNjuidAjGgsvZy8xdjhsMHpwaBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CIIBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel La Renaissance Marrakech,577,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIx53Bx9PujYhCGgsvZy8xdmNxOHoxcxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CJgBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Les Jardins de la Medina,2688,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIyZunufTJycdVGg0vZy8xMXA1NmpncTZuEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CK4BEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Sofitel Marrakech Palais Imperial,2780,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgI66ix2fqVvNbRARoLL2cvMXRycHM0c2MQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CMQBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Palm Appart Club Marrakech,687,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIi7_e46PiuYBNGgwvZy8xeWxobGgyNTgQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CNoBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Ryads Al Maaden Médina & Golf Resort,2567,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIxd7ywtjE0I0hGgsvZy8xdGZjZGpqeRAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CPABEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAEIsD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Royal Mirage Deluxe Hotel,616,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIxLSWlpb_9f43Gg0vZy8xMWI2eGJrM2M2EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CAIQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel & Ryads Barrière Le Naoura,3193,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIsfDF--iftMFIGgwvZy8xMmhtdHByOTQQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CBgQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Red Hotel Marrakech,733,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoI44P12sCosPSqARoNL2cvMTFjczZsd3NoZhAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CC4QyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Club Paradisio,882,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIi52Y-bOtpLCkARoML2cvMTJobDlybWcyEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CEQQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel Le Caspien,544,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIopiSgbHy6IRYGgwvZy8xMXhqMmZtMzUQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CFoQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Manzil La Tortue,771,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIsIPJ1ZHxlLpjGg0vZy8xMWNsZ3E1Nl81EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CHQQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQswM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel et appart hôtel Les Ambassadeurs Marrakech,976,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIubTJ7qumz596GgsvZy8xd2M0OTl3ahAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CIoBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Al Fassia Aguedal,1240,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIusi8p86g1PaKARoNL2cvMTFiNmRzbGwwaxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CKABEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel Farouk Marrakech,None,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChcIvI7y4Libq9xEGgsvZy8xdGR3NHY1ZBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CLIBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Djemaa El Fna Hotel Cecil Marrakech,254,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkItrXz4Jv3rZH0ARoML2cvMTFnXzczYnE2EAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CMoBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hotel Islane,545,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIpc-prPyEj59ZGgwvZy8xMmh0eG12NW4QAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0COIBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Imperial Holiday Hotel & Spa Marrakech,421,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChkIvvK044-nra2jARoML2cvMTF4OW03MWQxEAE?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CPgBEMr3BGoYChMI2MPItMGV-wIVAAAAAB0AAAAAELMD&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hôtel Les Trois Palmiers,683,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIi-alk5-Jxb65ARoNL2cvMTFmM3kzbWhsMBAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CAIQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ3AM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,YAAD City Hotel,570,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChgIuf7W1eWO7v0LGgwvZy8xMjVfd2dtYzYQAQ?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CBgQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ3AM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Hotel Riad Omar,496,Marrakesh
https://www.google.com/travel/hotels/Marrakesh/entity/ChoIk9rk9M27xqr4ARoNL2cvMTFwY2t0eXZqYxAB?utm_campaign=sharing&utm_medium=link&utm_source=htls&ved=0CDAQyvcEahgKEwjYw8i0wZX7AhUAAAAAHQAAAAAQ3AM&ts=CAESABotCg8SCzoJTWFycmFrZXNoGgASGhIUCgcI5g8QCxgeEgcI5g8QDBgBGAEyAhAAKgsKBygNOgNNQUQaAA&rp=OAE&ap=EgRDS2dCMANa0AEKBQjGChAAIgNNQUQqFgoHCOYPEAsYHhIHCOYPEAwYARgBKACwAQBYAWgBmgELEglNYXJyYWtlc2iiARUKCC9tLzA1NHJ3EglNYXJyYWtlc2iqARwKAgghEgMIkwISAggVEgMIlAISAggvEgIIVBgBqgEHCgMIswIYAKoBBwoDCKECGACqAQwKAwi2ARIDCLgBGAGqAQoKAgguEgIISBgBqgEMCgMIrgESAwi0ARgBqgEKCgIIUBICCE8YAaoBDAoDCKMBEgMIpgEYAZIBAiAB,Riad Jemaa El Fna boutique hotel & spa,901,Marrakesh
